gender,id,item,question,condition,rating,belief,outcome
male,206,Grace,wrongness,attempted,7,negative,neutral
female,208,Grace,wrongness,attempted,7,negative,neutral
male,211,Grace,wrongness,attempted,7,negative,neutral
female,222,Grace,wrongness,attempted,7,negative,neutral
female,225,Grace,wrongness,attempted,7,negative,neutral
male,230,Grace,wrongness,attempted,7,negative,neutral
female,234,Grace,wrongness,attempted,7,negative,neutral
female,237,Grace,wrongness,attempted,6,negative,neutral
male,241,Grace,wrongness,attempted,7,negative,neutral
male,242,Grace,wrongness,attempted,4,negative,neutral
male,245,Grace,wrongness,attempted,7,negative,neutral
female,247,Grace,wrongness,attempted,1,negative,neutral
male,250,Grace,wrongness,attempted,7,negative,neutral
female,261,Grace,wrongness,attempted,4,negative,neutral
female,263,Grace,wrongness,attempted,6,negative,neutral
female,271,Grace,wrongness,attempted,7,negative,neutral
male,275,Grace,wrongness,attempted,6,negative,neutral
male,278,Grace,wrongness,attempted,7,negative,neutral
male,279,Grace,wrongness,attempted,4,negative,neutral
male,282,Grace,wrongness,attempted,4,negative,neutral
male,285,Grace,wrongness,attempted,6,negative,neutral
male,290,Grace,wrongness,attempted,7,negative,neutral
female,298,Grace,wrongness,attempted,7,negative,neutral
male,301,Grace,wrongness,attempted,7,negative,neutral
female,303,Grace,wrongness,attempted,7,negative,neutral
female,306,Grace,wrongness,attempted,4,negative,neutral
female,311,Grace,wrongness,attempted,7,negative,neutral
female,314,Grace,wrongness,attempted,7,negative,neutral
male,321,Grace,wrongness,attempted,6,negative,neutral
male,326,Grace,wrongness,attempted,7,negative,neutral
female,330,Grace,wrongness,attempted,7,negative,neutral
male,331,Grace,wrongness,attempted,7,negative,neutral
female,334,Grace,wrongness,attempted,7,negative,neutral
male,340,Grace,wrongness,attempted,6,negative,neutral
male,341,Grace,wrongness,attempted,7,negative,neutral
male,347,Grace,wrongness,attempted,7,negative,neutral
male,348,Grace,wrongness,attempted,7,negative,neutral
male,357,Grace,wrongness,attempted,6,negative,neutral
female,360,Grace,wrongness,attempted,7,negative,neutral
female,363,Grace,wrongness,attempted,5,negative,neutral
male,370,Grace,wrongness,attempted,6,negative,neutral
female,372,Grace,wrongness,attempted,5,negative,neutral
male,373,Grace,wrongness,attempted,7,negative,neutral
female,381,Grace,wrongness,attempted,6,negative,neutral
male,382,Grace,wrongness,attempted,7,negative,neutral
male,388,Grace,wrongness,attempted,7,negative,neutral
female,394,Grace,wrongness,attempted,7,negative,neutral
male,396,Grace,wrongness,attempted,7,negative,neutral
male,399,Grace,wrongness,attempted,7,negative,neutral
female,403,Grace,wrongness,attempted,7,negative,neutral
female,410,Grace,wrongness,attempted,6,negative,neutral
male,414,Grace,wrongness,attempted,7,negative,neutral
female,415,Grace,wrongness,attempted,7,negative,neutral
female,426,Grace,wrongness,attempted,7,negative,neutral
female,428,Grace,wrongness,attempted,6,negative,neutral
male,429,Grace,wrongness,attempted,7,negative,neutral
female,431,Grace,wrongness,attempted,7,negative,neutral
female,432,Grace,wrongness,attempted,7,negative,neutral
female,438,Grace,wrongness,attempted,7,negative,neutral
male,441,Grace,wrongness,attempted,6,negative,neutral
male,444,Grace,wrongness,attempted,6,negative,neutral
male,450,Grace,wrongness,attempted,6,negative,neutral
male,456,Grace,wrongness,attempted,1,negative,neutral
female,458,Grace,wrongness,attempted,7,negative,neutral
female,463,Grace,wrongness,attempted,2,negative,neutral
male,465,Grace,wrongness,attempted,7,negative,neutral
male,471,Grace,wrongness,attempted,7,negative,neutral
female,477,Grace,wrongness,attempted,7,negative,neutral
male,479,Grace,wrongness,attempted,7,negative,neutral
male,484,Grace,wrongness,attempted,6,negative,neutral
male,486,Grace,wrongness,attempted,7,negative,neutral
male,489,Grace,wrongness,attempted,2,negative,neutral
female,493,Grace,wrongness,attempted,4,negative,neutral
female,498,Grace,wrongness,attempted,6,negative,neutral
female,500,Grace,wrongness,attempted,7,negative,neutral
male,1,Anna,wrongness,attempted,3,negative,neutral
female,5,Anna,wrongness,attempted,4,negative,neutral
male,6,Anna,wrongness,attempted,1,negative,neutral
female,8,Anna,wrongness,attempted,2,negative,neutral
male,15,Anna,wrongness,attempted,1,negative,neutral
female,18,Anna,wrongness,attempted,7,negative,neutral
female,23,Anna,wrongness,attempted,4,negative,neutral
male,26,Anna,wrongness,attempted,1,negative,neutral
male,29,Anna,wrongness,attempted,4,negative,neutral
male,32,Anna,wrongness,attempted,4,negative,neutral
male,41,Anna,wrongness,attempted,5,negative,neutral
male,43,Anna,wrongness,attempted,4,negative,neutral
male,48,Anna,wrongness,attempted,1,negative,neutral
male,50,Anna,wrongness,attempted,3,negative,neutral
male,62,Anna,wrongness,attempted,1,negative,neutral
male,63,Anna,wrongness,attempted,6,negative,neutral
female,66,Anna,wrongness,attempted,4,negative,neutral
female,67,Anna,wrongness,attempted,1,negative,neutral
male,73,Anna,wrongness,attempted,1,negative,neutral
male,81,Anna,wrongness,attempted,6,negative,neutral
male,82,Anna,wrongness,attempted,4,negative,neutral
female,83,Anna,wrongness,attempted,4,negative,neutral
female,88,Anna,wrongness,attempted,3,negative,neutral
male,91,Anna,wrongness,attempted,5,negative,neutral
female,96,Anna,wrongness,attempted,4,negative,neutral
male,104,Anna,wrongness,attempted,7,negative,neutral
male,105,Anna,wrongness,attempted,1,negative,neutral
female,114,Anna,wrongness,attempted,7,negative,neutral
male,118,Anna,wrongness,attempted,4,negative,neutral
female,122,Anna,wrongness,attempted,6,negative,neutral
male,124,Anna,wrongness,attempted,2,negative,neutral
male,125,Anna,wrongness,attempted,2,negative,neutral
male,131,Anna,wrongness,attempted,4,negative,neutral
male,136,Anna,wrongness,attempted,4,negative,neutral
male,137,Anna,wrongness,attempted,4,negative,neutral
male,142,Anna,wrongness,attempted,4,negative,neutral
male,143,Anna,wrongness,attempted,5,negative,neutral
female,144,Anna,wrongness,attempted,5,negative,neutral
female,147,Anna,wrongness,attempted,3,negative,neutral
female,151,Anna,wrongness,attempted,4,negative,neutral
female,162,Anna,wrongness,attempted,7,negative,neutral
male,165,Anna,wrongness,attempted,6,negative,neutral
male,168,Anna,wrongness,attempted,1,negative,neutral
female,170,Anna,wrongness,attempted,4,negative,neutral
male,172,Anna,wrongness,attempted,6,negative,neutral
female,179,Anna,wrongness,attempted,5,negative,neutral
male,181,Anna,wrongness,attempted,7,negative,neutral
male,188,Anna,wrongness,attempted,3,negative,neutral
male,192,Anna,wrongness,attempted,5,negative,neutral
male,195,Anna,wrongness,attempted,1,negative,neutral
female,201,Anna,wrongness,attempted,6,negative,neutral
male,203,Anna,wrongness,attempted,4,negative,neutral
female,216,Anna,wrongness,attempted,1,negative,neutral
female,217,Anna,wrongness,attempted,5,negative,neutral
male,219,Anna,wrongness,attempted,1,negative,neutral
female,223,Anna,wrongness,attempted,6,negative,neutral
female,229,Anna,wrongness,attempted,4,negative,neutral
male,231,Anna,wrongness,attempted,4,negative,neutral
female,232,Anna,wrongness,attempted,7,negative,neutral
female,235,Anna,wrongness,attempted,7,negative,neutral
male,236,Anna,wrongness,attempted,6,negative,neutral
male,238,Anna,wrongness,attempted,3,negative,neutral
male,246,Anna,wrongness,attempted,2,negative,neutral
female,249,Anna,wrongness,attempted,2,negative,neutral
female,251,Anna,wrongness,attempted,7,negative,neutral
male,257,Anna,wrongness,attempted,6,negative,neutral
male,262,Anna,wrongness,attempted,4,negative,neutral
male,268,Anna,wrongness,attempted,1,negative,neutral
male,270,Anna,wrongness,attempted,6,negative,neutral
female,276,Anna,wrongness,attempted,7,negative,neutral
female,281,Anna,wrongness,attempted,4,negative,neutral
male,286,Anna,wrongness,attempted,4,negative,neutral
male,289,Anna,wrongness,attempted,1,negative,neutral
male,294,Anna,wrongness,attempted,5,negative,neutral
female,295,Anna,wrongness,attempted,2,negative,neutral
male,302,Anna,wrongness,attempted,7,negative,neutral
female,307,Anna,wrongness,attempted,2,negative,neutral
female,308,Anna,wrongness,attempted,5,negative,neutral
male,309,Anna,wrongness,attempted,2,negative,neutral
female,312,Anna,wrongness,attempted,4,negative,neutral
male,322,Anna,wrongness,attempted,1,negative,neutral
male,324,Anna,wrongness,attempted,4,negative,neutral
female,327,Anna,wrongness,attempted,5,negative,neutral
female,329,Anna,wrongness,attempted,7,negative,neutral
female,335,Anna,wrongness,attempted,5,negative,neutral
female,342,Anna,wrongness,attempted,4,negative,neutral
female,343,Anna,wrongness,attempted,3,negative,neutral
female,346,Anna,wrongness,attempted,4,negative,neutral
female,354,Anna,wrongness,attempted,7,negative,neutral
female,356,Anna,wrongness,attempted,5,negative,neutral
male,359,Anna,wrongness,attempted,2,negative,neutral
male,364,Anna,wrongness,attempted,4,negative,neutral
female,368,Anna,wrongness,attempted,7,negative,neutral
female,374,Anna,wrongness,attempted,7,negative,neutral
female,376,Anna,wrongness,attempted,4,negative,neutral
male,378,Anna,wrongness,attempted,3,negative,neutral
female,385,Anna,wrongness,attempted,7,negative,neutral
male,389,Anna,wrongness,attempted,5,negative,neutral
male,390,Anna,wrongness,attempted,3,negative,neutral
male,397,Anna,wrongness,attempted,1,negative,neutral
male,398,Anna,wrongness,attempted,2,negative,neutral
male,405,Anna,wrongness,attempted,3,negative,neutral
female,407,Anna,wrongness,attempted,7,negative,neutral
male,408,Anna,wrongness,attempted,4,negative,neutral
male,409,Anna,wrongness,attempted,2,negative,neutral
male,416,Anna,wrongness,attempted,3,negative,neutral
male,419,Anna,wrongness,attempted,4,negative,neutral
female,427,Anna,wrongness,attempted,2,negative,neutral
female,435,Anna,wrongness,attempted,4,negative,neutral
female,439,Anna,wrongness,attempted,7,negative,neutral
male,442,Anna,wrongness,attempted,3,negative,neutral
female,445,Anna,wrongness,attempted,5,negative,neutral
female,447,Anna,wrongness,attempted,6,negative,neutral
male,455,Anna,wrongness,attempted,5,negative,neutral
female,457,Anna,wrongness,attempted,3,negative,neutral
male,461,Anna,wrongness,attempted,1,negative,neutral
female,468,Anna,wrongness,attempted,3,negative,neutral
female,473,Anna,wrongness,attempted,2,negative,neutral
female,475,Anna,wrongness,attempted,2,negative,neutral
female,476,Anna,wrongness,attempted,1,negative,neutral
male,478,Anna,wrongness,attempted,1,negative,neutral
male,485,Anna,wrongness,attempted,7,negative,neutral
male,491,Anna,wrongness,attempted,1,negative,neutral
female,496,Anna,wrongness,attempted,7,negative,neutral
female,499,Anna,wrongness,attempted,5,negative,neutral
female,3,Frank,wrongness,attempted,2,negative,neutral
female,9,Frank,wrongness,attempted,4,negative,neutral
female,10,Frank,wrongness,attempted,6,negative,neutral
male,13,Frank,wrongness,attempted,4,negative,neutral
female,19,Frank,wrongness,attempted,2,negative,neutral
female,25,Frank,wrongness,attempted,6,negative,neutral
female,27,Frank,wrongness,attempted,1,negative,neutral
male,28,Frank,wrongness,attempted,6,negative,neutral
female,38,Frank,wrongness,attempted,1,negative,neutral
male,44,Frank,wrongness,attempted,3,negative,neutral
male,46,Frank,wrongness,attempted,4,negative,neutral
female,49,Frank,wrongness,attempted,2,negative,neutral
male,51,Frank,wrongness,attempted,1,negative,neutral
male,57,Frank,wrongness,attempted,1,negative,neutral
female,60,Frank,wrongness,attempted,5,negative,neutral
male,64,Frank,wrongness,attempted,3,negative,neutral
male,65,Frank,wrongness,attempted,6,negative,neutral
male,74,Frank,wrongness,attempted,1,negative,neutral
female,77,Frank,wrongness,attempted,5,negative,neutral
male,80,Frank,wrongness,attempted,1,negative,neutral
male,85,Frank,wrongness,attempted,4,negative,neutral
male,89,Frank,wrongness,attempted,6,negative,neutral
male,94,Frank,wrongness,attempted,1,negative,neutral
male,95,Frank,wrongness,attempted,4,negative,neutral
male,100,Frank,wrongness,attempted,7,negative,neutral
male,108,Frank,wrongness,attempted,1,negative,neutral
female,109,Frank,wrongness,attempted,3,negative,neutral
male,113,Frank,wrongness,attempted,6,negative,neutral
male,116,Frank,wrongness,attempted,7,negative,neutral
female,119,Frank,wrongness,attempted,6,negative,neutral
female,123,Frank,wrongness,attempted,1,negative,neutral
female,129,Frank,wrongness,attempted,5,negative,neutral
female,133,Frank,wrongness,attempted,4,negative,neutral
female,138,Frank,wrongness,attempted,4,negative,neutral
male,139,Frank,wrongness,attempted,3,negative,neutral
male,141,Frank,wrongness,attempted,3,negative,neutral
male,146,Frank,wrongness,attempted,1,negative,neutral
female,149,Frank,wrongness,attempted,3,negative,neutral
male,155,Frank,wrongness,attempted,7,negative,neutral
male,161,Frank,wrongness,attempted,5,negative,neutral
female,166,Frank,wrongness,attempted,2,negative,neutral
female,167,Frank,wrongness,attempted,4,negative,neutral
female,173,Frank,wrongness,attempted,6,negative,neutral
female,178,Frank,wrongness,attempted,4,negative,neutral
male,183,Frank,wrongness,attempted,4,negative,neutral
male,186,Frank,wrongness,attempted,4,negative,neutral
female,187,Frank,wrongness,attempted,5,negative,neutral
male,194,Frank,wrongness,attempted,4,negative,neutral
male,198,Frank,wrongness,attempted,7,negative,neutral
male,200,Frank,wrongness,attempted,2,negative,neutral
female,202,Frank,wrongness,attempted,6,negative,neutral
female,210,Frank,wrongness,attempted,1,negative,neutral
male,212,Frank,wrongness,attempted,5,negative,neutral
male,213,Frank,wrongness,attempted,2,negative,neutral
male,215,Frank,wrongness,attempted,1,negative,neutral
male,220,Frank,wrongness,attempted,6,negative,neutral
male,228,Frank,wrongness,attempted,3,negative,neutral
female,240,Frank,wrongness,attempted,4,negative,neutral
male,243,Frank,wrongness,attempted,2,negative,neutral
male,244,Frank,wrongness,attempted,4,negative,neutral
female,248,Frank,wrongness,attempted,4,negative,neutral
female,253,Frank,wrongness,attempted,2,negative,neutral
male,254,Frank,wrongness,attempted,2,negative,neutral
male,255,Frank,wrongness,attempted,2,negative,neutral
male,258,Frank,wrongness,attempted,7,negative,neutral
female,260,Frank,wrongness,attempted,3,negative,neutral
male,266,Frank,wrongness,attempted,6,negative,neutral
female,272,Frank,wrongness,attempted,6,negative,neutral
female,277,Frank,wrongness,attempted,5,negative,neutral
male,280,Frank,wrongness,attempted,6,negative,neutral
female,287,Frank,wrongness,attempted,2,negative,neutral
male,288,Frank,wrongness,attempted,4,negative,neutral
male,291,Frank,wrongness,attempted,5,negative,neutral
male,297,Frank,wrongness,attempted,5,negative,neutral
3,299,Frank,wrongness,attempted,4,negative,neutral
male,305,Frank,wrongness,attempted,1,negative,neutral
female,315,Frank,wrongness,attempted,4,negative,neutral
female,316,Frank,wrongness,attempted,5,negative,neutral
female,317,Frank,wrongness,attempted,5,negative,neutral
male,319,Frank,wrongness,attempted,4,negative,neutral
female,325,Frank,wrongness,attempted,1,negative,neutral
female,328,Frank,wrongness,attempted,3,negative,neutral
female,336,Frank,wrongness,attempted,5,negative,neutral
male,337,Frank,wrongness,attempted,4,negative,neutral
male,344,Frank,wrongness,attempted,7,negative,neutral
male,345,Frank,wrongness,attempted,7,negative,neutral
male,352,Frank,wrongness,attempted,2,negative,neutral
male,353,Frank,wrongness,attempted,6,negative,neutral
male,361,Frank,wrongness,attempted,4,negative,neutral
male,362,Frank,wrongness,attempted,4,negative,neutral
male,367,Frank,wrongness,attempted,3,negative,neutral
male,371,Frank,wrongness,attempted,2,negative,neutral
female,375,Frank,wrongness,attempted,2,negative,neutral
female,380,Frank,wrongness,attempted,3,negative,neutral
male,384,Frank,wrongness,attempted,1,negative,neutral
female,386,Frank,wrongness,attempted,4,negative,neutral
female,391,Frank,wrongness,attempted,7,negative,neutral
male,392,Frank,wrongness,attempted,7,negative,neutral
male,400,Frank,wrongness,attempted,6,negative,neutral
male,402,Frank,wrongness,attempted,2,negative,neutral
female,406,Frank,wrongness,attempted,1,negative,neutral
male,412,Frank,wrongness,attempted,3,negative,neutral
male,413,Frank,wrongness,attempted,5,negative,neutral
female,417,Frank,wrongness,attempted,1,negative,neutral
male,424,Frank,wrongness,attempted,1,negative,neutral
female,425,Frank,wrongness,attempted,4,negative,neutral
male,433,Frank,wrongness,attempted,3,negative,neutral
female,434,Frank,wrongness,attempted,4,negative,neutral
female,436,Frank,wrongness,attempted,5,negative,neutral
male,440,Frank,wrongness,attempted,6,negative,neutral
female,443,Frank,wrongness,attempted,4,negative,neutral
male,448,Frank,wrongness,attempted,2,negative,neutral
male,453,Frank,wrongness,attempted,7,negative,neutral
3,454,Frank,wrongness,attempted,1,negative,neutral
male,464,Frank,wrongness,attempted,5,negative,neutral
female,466,Frank,wrongness,attempted,5,negative,neutral
male,470,Frank,wrongness,attempted,7,negative,neutral
female,474,Frank,wrongness,attempted,6,negative,neutral
female,480,Frank,wrongness,attempted,4,negative,neutral
male,481,Frank,wrongness,attempted,3,negative,neutral
female,487,Frank,wrongness,attempted,5,negative,neutral
female,492,Frank,wrongness,attempted,4,negative,neutral
female,494,Frank,wrongness,attempted,7,negative,neutral
female,495,Frank,wrongness,attempted,1,negative,neutral
male,502,Frank,wrongness,attempted,4,negative,neutral
female,2,Irene,wrongness,attempted,4,negative,neutral
female,11,Irene,wrongness,attempted,1,negative,neutral
male,16,Irene,wrongness,attempted,5,negative,neutral
male,17,Irene,wrongness,attempted,1,negative,neutral
male,20,Irene,wrongness,attempted,2,negative,neutral
male,22,Irene,wrongness,attempted,1,negative,neutral
male,24,Irene,wrongness,attempted,4,negative,neutral
male,30,Irene,wrongness,attempted,1,negative,neutral
female,31,Irene,wrongness,attempted,6,negative,neutral
male,33,Irene,wrongness,attempted,4,negative,neutral
male,39,Irene,wrongness,attempted,3,negative,neutral
female,40,Irene,wrongness,attempted,6,negative,neutral
male,52,Irene,wrongness,attempted,1,negative,neutral
male,53,Irene,wrongness,attempted,1,negative,neutral
male,58,Irene,wrongness,attempted,1,negative,neutral
male,61,Irene,wrongness,attempted,7,negative,neutral
female,68,Irene,wrongness,attempted,1,negative,neutral
male,69,Irene,wrongness,attempted,7,negative,neutral
female,71,Irene,wrongness,attempted,4,negative,neutral
male,76,Irene,wrongness,attempted,6,negative,neutral
female,78,Irene,wrongness,attempted,4,negative,neutral
female,84,Irene,wrongness,attempted,7,negative,neutral
male,90,Irene,wrongness,attempted,3,negative,neutral
female,93,Irene,wrongness,attempted,4,negative,neutral
male,98,Irene,wrongness,attempted,5,negative,neutral
female,101,Irene,wrongness,attempted,2,negative,neutral
female,110,Irene,wrongness,attempted,1,negative,neutral
male,111,Irene,wrongness,attempted,1,negative,neutral
male,112,Irene,wrongness,attempted,6,negative,neutral
male,115,Irene,wrongness,attempted,1,negative,neutral
male,120,Irene,wrongness,attempted,5,negative,neutral
female,121,Irene,wrongness,attempted,4,negative,neutral
male,126,Irene,wrongness,attempted,7,negative,neutral
female,132,Irene,wrongness,attempted,7,negative,neutral
male,135,Irene,wrongness,attempted,1,negative,neutral
female,140,Irene,wrongness,attempted,7,negative,neutral
male,150,Irene,wrongness,attempted,6,negative,neutral
male,153,Irene,wrongness,attempted,5,negative,neutral
female,156,Irene,wrongness,attempted,4,negative,neutral
female,158,Irene,wrongness,attempted,6,negative,neutral
male,160,Irene,wrongness,attempted,6,negative,neutral
male,163,Irene,wrongness,attempted,7,negative,neutral
female,164,Irene,wrongness,attempted,1,negative,neutral
female,175,Irene,wrongness,attempted,7,negative,neutral
female,177,Irene,wrongness,attempted,1,negative,neutral
male,180,Irene,wrongness,attempted,6,negative,neutral
female,184,Irene,wrongness,attempted,7,negative,neutral
male,189,Irene,wrongness,attempted,3,negative,neutral
male,191,Irene,wrongness,attempted,1,negative,neutral
male,196,Irene,wrongness,attempted,3,negative,neutral
male,199,Irene,wrongness,attempted,7,negative,neutral
male,207,Irene,wrongness,attempted,5,negative,neutral
male,209,Irene,wrongness,attempted,1,negative,neutral
female,214,Irene,wrongness,attempted,2,negative,neutral
male,218,Irene,wrongness,attempted,7,negative,neutral
male,221,Irene,wrongness,attempted,4,negative,neutral
male,224,Irene,wrongness,attempted,1,negative,neutral
female,226,Irene,wrongness,attempted,5,negative,neutral
female,227,Irene,wrongness,attempted,6,negative,neutral
male,233,Irene,wrongness,attempted,5,negative,neutral
male,239,Irene,wrongness,attempted,1,negative,neutral
female,252,Irene,wrongness,attempted,1,negative,neutral
female,256,Irene,wrongness,attempted,2,negative,neutral
female,259,Irene,wrongness,attempted,1,negative,neutral
female,264,Irene,wrongness,attempted,4,negative,neutral
female,265,Irene,wrongness,attempted,1,negative,neutral
female,267,Irene,wrongness,attempted,5,negative,neutral
female,269,Irene,wrongness,attempted,1,negative,neutral
male,273,Irene,wrongness,attempted,7,negative,neutral
female,274,Irene,wrongness,attempted,6,negative,neutral
male,283,Irene,wrongness,attempted,7,negative,neutral
male,284,Irene,wrongness,attempted,4,negative,neutral
female,292,Irene,wrongness,attempted,7,negative,neutral
female,293,Irene,wrongness,attempted,5,negative,neutral
male,296,Irene,wrongness,attempted,3,negative,neutral
male,300,Irene,wrongness,attempted,7,negative,neutral
male,304,Irene,wrongness,attempted,4,negative,neutral
female,310,Irene,wrongness,attempted,1,negative,neutral
female,313,Irene,wrongness,attempted,5,negative,neutral
male,318,Irene,wrongness,attempted,3,negative,neutral
male,320,Irene,wrongness,attempted,1,negative,neutral
male,323,Irene,wrongness,attempted,3,negative,neutral
female,332,Irene,wrongness,attempted,4,negative,neutral
female,333,Irene,wrongness,attempted,4,negative,neutral
female,338,Irene,wrongness,attempted,6,negative,neutral
male,339,Irene,wrongness,attempted,7,negative,neutral
female,349,Irene,wrongness,attempted,4,negative,neutral
male,350,Irene,wrongness,attempted,7,negative,neutral
male,351,Irene,wrongness,attempted,4,negative,neutral
male,355,Irene,wrongness,attempted,5,negative,neutral
female,358,Irene,wrongness,attempted,1,negative,neutral
female,365,Irene,wrongness,attempted,5,negative,neutral
male,366,Irene,wrongness,attempted,5,negative,neutral
male,369,Irene,wrongness,attempted,3,negative,neutral
male,377,Irene,wrongness,attempted,4,negative,neutral
male,379,Irene,wrongness,attempted,3,negative,neutral
female,383,Irene,wrongness,attempted,5,negative,neutral
female,387,Irene,wrongness,attempted,2,negative,neutral
female,393,Irene,wrongness,attempted,1,negative,neutral
female,395,Irene,wrongness,attempted,7,negative,neutral
male,401,Irene,wrongness,attempted,3,negative,neutral
male,404,Irene,wrongness,attempted,4,negative,neutral
male,411,Irene,wrongness,attempted,1,negative,neutral
female,418,Irene,wrongness,attempted,4,negative,neutral
male,420,Irene,wrongness,attempted,4,negative,neutral
male,421,Irene,wrongness,attempted,7,negative,neutral
female,422,Irene,wrongness,attempted,4,negative,neutral
male,423,Irene,wrongness,attempted,1,negative,neutral
male,430,Irene,wrongness,attempted,7,negative,neutral
female,437,Irene,wrongness,attempted,7,negative,neutral
female,446,Irene,wrongness,attempted,3,negative,neutral
male,449,Irene,wrongness,attempted,7,negative,neutral
female,451,Irene,wrongness,attempted,1,negative,neutral
female,452,Irene,wrongness,attempted,1,negative,neutral
female,459,Irene,wrongness,attempted,1,negative,neutral
female,460,Irene,wrongness,attempted,1,negative,neutral
female,462,Irene,wrongness,attempted,4,negative,neutral
male,467,Irene,wrongness,attempted,1,negative,neutral
female,469,Irene,wrongness,attempted,4,negative,neutral
male,472,Irene,wrongness,attempted,2,negative,neutral
female,482,Irene,wrongness,attempted,2,negative,neutral
female,483,Irene,wrongness,attempted,5,negative,neutral
male,488,Irene,wrongness,attempted,1,negative,neutral
female,490,Irene,wrongness,attempted,6,negative,neutral
male,497,Irene,wrongness,attempted,7,negative,neutral
female,501,Irene,wrongness,attempted,3,negative,neutral
male,4,Grace,punishment,attempted,1,negative,neutral
male,7,Grace,punishment,attempted,6,negative,neutral
female,12,Grace,punishment,attempted,6,negative,neutral
female,14,Grace,punishment,attempted,3,negative,neutral
female,21,Grace,punishment,attempted,6,negative,neutral
male,34,Grace,punishment,attempted,7,negative,neutral
male,35,Grace,punishment,attempted,3,negative,neutral
male,36,Grace,punishment,attempted,5,negative,neutral
male,37,Grace,punishment,attempted,6,negative,neutral
female,42,Grace,punishment,attempted,6,negative,neutral
female,45,Grace,punishment,attempted,6,negative,neutral
male,47,Grace,punishment,attempted,2,negative,neutral
female,54,Grace,punishment,attempted,7,negative,neutral
male,55,Grace,punishment,attempted,6,negative,neutral
female,56,Grace,punishment,attempted,3,negative,neutral
male,59,Grace,punishment,attempted,7,negative,neutral
male,70,Grace,punishment,attempted,1,negative,neutral
female,72,Grace,punishment,attempted,7,negative,neutral
female,75,Grace,punishment,attempted,7,negative,neutral
male,79,Grace,punishment,attempted,6,negative,neutral
male,86,Grace,punishment,attempted,7,negative,neutral
male,87,Grace,punishment,attempted,6,negative,neutral
female,92,Grace,punishment,attempted,7,negative,neutral
male,97,Grace,punishment,attempted,4,negative,neutral
female,99,Grace,punishment,attempted,3,negative,neutral
male,102,Grace,punishment,attempted,3,negative,neutral
female,103,Grace,punishment,attempted,6,negative,neutral
male,106,Grace,punishment,attempted,5,negative,neutral
male,107,Grace,punishment,attempted,3,negative,neutral
male,117,Grace,punishment,attempted,2,negative,neutral
male,127,Grace,punishment,attempted,2,negative,neutral
male,128,Grace,punishment,attempted,5,negative,neutral
female,130,Grace,punishment,attempted,2,negative,neutral
male,134,Grace,punishment,attempted,4,negative,neutral
male,145,Grace,punishment,attempted,2,negative,neutral
male,148,Grace,punishment,attempted,7,negative,neutral
male,152,Grace,punishment,attempted,6,negative,neutral
male,154,Grace,punishment,attempted,7,negative,neutral
female,157,Grace,punishment,attempted,4,negative,neutral
female,159,Grace,punishment,attempted,7,negative,neutral
male,169,Grace,punishment,attempted,1,negative,neutral
male,171,Grace,punishment,attempted,7,negative,neutral
female,174,Grace,punishment,attempted,7,negative,neutral
female,176,Grace,punishment,attempted,4,negative,neutral
male,182,Grace,punishment,attempted,5,negative,neutral
female,185,Grace,punishment,attempted,6,negative,neutral
male,190,Grace,punishment,attempted,6,negative,neutral
male,193,Grace,punishment,attempted,4,negative,neutral
male,197,Grace,punishment,attempted,6,negative,neutral
female,204,Grace,punishment,attempted,4,negative,neutral
male,205,Grace,punishment,attempted,2,negative,neutral
male,206,Grace,punishment,attempted,6,negative,neutral
female,208,Grace,punishment,attempted,7,negative,neutral
male,211,Grace,punishment,attempted,7,negative,neutral
female,222,Grace,punishment,attempted,7,negative,neutral
female,225,Grace,punishment,attempted,7,negative,neutral
male,230,Grace,punishment,attempted,4,negative,neutral
female,234,Grace,punishment,attempted,6,negative,neutral
female,237,Grace,punishment,attempted,6,negative,neutral
male,241,Grace,punishment,attempted,7,negative,neutral
male,242,Grace,punishment,attempted,4,negative,neutral
male,245,Grace,punishment,attempted,6,negative,neutral
female,247,Grace,punishment,attempted,1,negative,neutral
male,250,Grace,punishment,attempted,7,negative,neutral
female,261,Grace,punishment,attempted,4,negative,neutral
female,263,Grace,punishment,attempted,6,negative,neutral
female,271,Grace,punishment,attempted,6,negative,neutral
male,275,Grace,punishment,attempted,7,negative,neutral
male,278,Grace,punishment,attempted,7,negative,neutral
male,279,Grace,punishment,attempted,3,negative,neutral
male,282,Grace,punishment,attempted,6,negative,neutral
male,285,Grace,punishment,attempted,3,negative,neutral
male,290,Grace,punishment,attempted,7,negative,neutral
female,298,Grace,punishment,attempted,4,negative,neutral
male,301,Grace,punishment,attempted,7,negative,neutral
female,303,Grace,punishment,attempted,4,negative,neutral
female,306,Grace,punishment,attempted,4,negative,neutral
female,311,Grace,punishment,attempted,6,negative,neutral
female,314,Grace,punishment,attempted,7,negative,neutral
male,321,Grace,punishment,attempted,4,negative,neutral
male,326,Grace,punishment,attempted,2,negative,neutral
female,330,Grace,punishment,attempted,6,negative,neutral
male,331,Grace,punishment,attempted,4,negative,neutral
female,334,Grace,punishment,attempted,7,negative,neutral
male,340,Grace,punishment,attempted,5,negative,neutral
male,341,Grace,punishment,attempted,7,negative,neutral
male,347,Grace,punishment,attempted,7,negative,neutral
male,348,Grace,punishment,attempted,7,negative,neutral
male,357,Grace,punishment,attempted,4,negative,neutral
female,360,Grace,punishment,attempted,1,negative,neutral
